2, 8, 24 ,2.700, 1.450,    0.286, 0.447, 0.403, 0.345,    -0.057
2, 8, 24 ,2.700, 1.600,    0.291, 0.443, 0.400, 0.349,    -0.051
2, 8, 24 ,2.700, 1.750,    0.276, 0.439, 0.374, 0.359,    -0.014
2, 8, 24 ,2.700, 1.900,    0.273, 0.435, 0.364, 0.364,    0.001
2, 8, 24 ,2.700, 2.050,    0.278, 0.460, 0.396, 0.394,    -0.003
2, 8, 24 ,2.700, 2.200,    0.263, 0.442, 0.361, 0.370,    0.008
2, 8, 24 ,2.700, 2.350,    0.256, 0.437, 0.343, 0.362,    0.019
2, 8, 24 ,2.700, 2.500,    0.263, 0.461, 0.341, 0.381,    0.040
2, 8, 24 ,2.700, 2.650,    0.255, 0.464, 0.347, 0.395,    0.048
2, 8, 24 ,2.700, 2.800,    0.240, 0.440, 0.313, 0.364,    0.051
2, 8, 24 ,2.700, 2.950,    0.239, 0.414, 0.292, 0.342,    0.049
2, 8, 24 ,2.900, 1.000,    0.325, 0.466, 0.416, 0.357,    -0.059
2, 8, 24 ,2.900, 1.150,    0.283, 0.455, 0.422, 0.335,    -0.086
2, 8, 24 ,2.900, 1.300,    0.291, 0.465, 0.439, 0.355,    -0.084
2, 8, 24 ,2.900, 1.450,    0.307, 0.465, 0.459, 0.382,    -0.077
2, 8, 24 ,2.900, 1.600,    0.303, 0.459, 0.419, 0.356,    -0.063
2, 8, 24 ,2.900, 1.750,    0.302, 0.457, 0.433, 0.368,    -0.065
2, 8, 24 ,2.900, 1.900,    0.293, 0.439, 0.383, 0.358,    -0.026
2, 8, 24 ,2.900, 2.050,    0.292, 0.435, 0.377, 0.372,    -0.005
2, 8, 24 ,2.900, 2.200,    0.295, 0.464, 0.400, 0.386,    -0.014
2, 8, 24 ,2.900, 2.350,    0.279, 0.443, 0.371, 0.363,    -0.008
2, 8, 24 ,2.900, 2.500,    0.269, 0.442, 0.358, 0.373,    0.015
2, 8, 24 ,2.900, 2.650,    0.277, 0.458, 0.369, 0.396,    0.026
2, 8, 24 ,2.900, 2.800,    0.281, 0.473, 0.381, 0.407,    0.026
2, 8, 24 ,2.900, 2.950,    0.267, 0.460, 0.358, 0.381,    0.023
2, 8, 24 ,3.100, 1.000,    0.309, 0.415, 0.367, 0.348,    -0.019
2, 8, 24 ,3.100, 1.150,    0.304, 0.448, 0.405, 0.325,    -0.079
2, 8, 24 ,3.100, 1.300,    0.288, 0.447, 0.406, 0.325,    -0.081
2, 8, 24 ,3.100, 1.450,    0.290, 0.440, 0.406, 0.349,    -0.058
2, 8, 24 ,3.100, 1.600,    0.305, 0.459, 0.456, 0.366,    -0.090
2, 8, 24 ,3.100, 1.750,    0.304, 0.463, 0.434, 0.359,    -0.075
2, 8, 24 ,3.100, 1.900,    0.310, 0.463, 0.449, 0.385,    -0.065
2, 8, 24 ,3.100, 2.050,    0.297, 0.435, 0.395, 0.364,    -0.032
2, 8, 24 ,3.100, 2.200,    0.295, 0.439, 0.385, 0.370,    -0.014
2, 8, 24 ,3.100, 2.350,    0.302, 0.462, 0.406, 0.388,    -0.018
2, 8, 24 ,3.100, 2.500,    0.290, 0.442, 0.370, 0.357,    -0.013
2, 8, 24 ,3.100, 2.650,    0.281, 0.438, 0.353, 0.354,    0.001
2, 8, 24 ,3.100, 2.800,    0.286, 0.446, 0.363, 0.375,    0.012
2, 8, 24 ,3.100, 2.950,    0.283, 0.459, 0.369, 0.401,    0.032
2, 8, 24 ,3.300, 1.000,    0.329, 0.442, 0.442, 0.344,    -0.097
2, 8, 24 ,3.300, 1.150,    0.328, 0.439, 0.403, 0.353,    -0.051
2, 8, 24 ,3.300, 1.300,    0.314, 0.461, 0.437, 0.343,    -0.094
2, 8, 24 ,3.300, 1.450,    0.310, 0.464, 0.425, 0.349,    -0.076
2, 8, 24 ,3.300, 1.600,    0.301, 0.435, 0.408, 0.357,    -0.051
2, 8, 24 ,3.300, 1.750,    0.297, 0.452, 0.427, 0.357,    -0.070
2, 8, 24 ,3.300, 1.900,    0.302, 0.454, 0.424, 0.362,    -0.062
2, 8, 24 ,3.300, 2.050,    0.314, 0.454, 0.445, 0.377,    -0.067
2, 8, 24 ,3.300, 2.200,    0.308, 0.442, 0.412, 0.364,    -0.049
2, 8, 24 ,3.300, 2.350,    0.312, 0.445, 0.419, 0.375,    -0.044
2, 8, 24 ,3.300, 2.500,    0.307, 0.455, 0.436, 0.391,    -0.045
2, 8, 24 ,3.300, 2.650,    0.299, 0.438, 0.396, 0.368,    -0.029
2, 8, 24 ,3.300, 2.800,    0.291, 0.429, 0.372, 0.357,    -0.015
2, 8, 24 ,3.300, 2.950,    0.293, 0.439, 0.372, 0.370,    -0.002
2, 8, 24 ,3.500, 1.000,    0.333, 0.444, 0.403, 0.333,    -0.070
2, 8, 24 ,3.500, 1.150,    0.348, 0.424, 0.409, 0.348,    -0.061
2, 8, 24 ,3.500, 1.300,    0.326, 0.429, 0.399, 0.335,    -0.064
2, 8, 24 ,3.500, 1.450,    0.321, 0.442, 0.404, 0.326,    -0.078
2, 8, 24 ,3.500, 1.600,    0.335, 0.457, 0.419, 0.354,    -0.065
2, 8, 24 ,3.500, 1.750,    0.324, 0.467, 0.430, 0.377,    -0.052
2, 8, 24 ,3.500, 1.900,    0.312, 0.444, 0.413, 0.355,    -0.058
2, 8, 24 ,3.500, 2.050,    0.312, 0.445, 0.420, 0.370,    -0.049
2, 8, 24 ,3.500, 2.200,    0.316, 0.448, 0.414, 0.376,    -0.038
2, 8, 24 ,3.500, 2.350,    0.318, 0.438, 0.401, 0.365,    -0.036
2, 8, 24 ,3.500, 2.500,    0.325, 0.448, 0.429, 0.379,    -0.050
2, 8, 24 ,3.500, 2.650,    0.325, 0.463, 0.456, 0.400,    -0.056
2, 8, 24 ,3.500, 2.800,    0.314, 0.450, 0.422, 0.382,    -0.040
2, 8, 24 ,3.500, 2.950,    0.307, 0.432, 0.399, 0.362,    -0.037
2, 8, 24 ,3.700, 1.000,    0.317, 0.414, 0.356, 0.317,    -0.039
2, 8, 24 ,3.700, 1.150,    0.369, 0.447, 0.430, 0.371,    -0.059
2, 8, 24 ,3.700, 1.300,    0.377, 0.457, 0.423, 0.377,    -0.046
2, 8, 24 ,3.700, 1.450,    0.340, 0.448, 0.420, 0.362,    -0.058
2, 8, 24 ,3.700, 1.600,    0.343, 0.451, 0.414, 0.352,    -0.062
2, 8, 24 ,3.700, 1.750,    0.340, 0.446, 0.412, 0.355,    -0.058
2, 8, 24 ,3.700, 1.900,    0.344, 0.476, 0.451, 0.382,    -0.070
2, 8, 24 ,3.700, 2.050,    0.324, 0.446, 0.406, 0.364,    -0.042
2, 8, 24 ,3.700, 2.200,    0.329, 0.453, 0.412, 0.382,    -0.031
2, 8, 24 ,3.700, 2.350,    0.322, 0.452, 0.397, 0.370,    -0.027
2, 8, 24 ,3.700, 2.500,    0.318, 0.440, 0.383, 0.353,    -0.031
