Loading Images
Loaded
1, 14, 38, 5.088, 3.973, 0.459, 0.321,   -0.138
2, 7, 48, 2.589, 7.738, 0.350, 0.241,   -0.109
1, 20, 23, 2.322, 1.291, 0.347, 0.272,   -0.075
2, 12, 40, 4.833, 1.035, 0.407, 0.255,   -0.152
2, 5, 23, 3.740, 7.428, 0.370, 0.326,   -0.044
2, 20, 47, 5.288, 1.325, 0.368, 0.216,   -0.152
2, 37, 46, 1.604, 0.798, 0.265, 0.097,   -0.168
2, 25, 29, 1.297, 1.171, 0.235, 0.104,   -0.131
1, 22, 37, 3.045, 1.530, 0.378, 0.292,   -0.086
2, 25, 41, 2.438, 2.592, 0.340, 0.151,   -0.188
1, 13, 46, 4.181, 4.617, 0.438, 0.313,   -0.125
1, 22, 34, 1.472, 2.412, 0.448, 0.144,   -0.305
1, 38, 43, 1.310, 1.998, 0.571, 0.075,   -0.496
1, 25, 33, 3.171, 1.875, 0.393, 0.285,   -0.107
1, 9, 23, 5.884, 2.565, 0.466, 0.364,   -0.102
1, 13, 31, 4.147, 4.119, 0.434, 0.347,   -0.087
2, 27, 38, 4.429, 2.268, 0.317, 0.213,   -0.104
2, 38, 45, 4.447, 1.866, 0.301, 0.179,   -0.123
1, 15, 18, 5.956, 1.910, 0.435, 0.345,   -0.090
2, 37, 40, 3.419, 2.135, 0.299, 0.150,   -0.149
1, 3, 45, 2.481, 12.470, 0.448, 0.333,   -0.115
2, 41, 45, 1.406, 1.572, 0.427, 0.070,   -0.356
2, 20, 29, 2.932, 0.933, 0.346, 0.211,   -0.135
1, 36, 44, 5.949, 1.978, 0.447, 0.281,   -0.166
1, 19, 26, 1.534, 0.815, 0.367, 0.260,   -0.106
2, 37, 42, 4.206, 1.056, 0.339, 0.151,   -0.188
2, 7, 13, 2.322, 1.750, 0.334, 0.252,   -0.082
2, 15, 39, 5.245, 4.345, 0.400, 0.306,   -0.094
2, 34, 37, 5.357, 1.999, 0.348, 0.233,   -0.115
1, 26, 35, 4.989, 2.673, 0.408, 0.325,   -0.083
2, 4, 6, 1.364, 1.525, 0.228, 0.183,   -0.045
2, 11, 25, 4.191, 4.041, 0.349, 0.291,   -0.058
2, 40, 42, 3.709, 0.742, 0.328, 0.171,   -0.157
1, 38, 47, 3.875, 1.452, 0.441, 0.199,   -0.242
1, 7, 23, 5.160, 6.258, 0.430, 0.374,   -0.056
2, 36, 48, 1.296, 1.780, 0.454, 0.083,   -0.371
2, 14, 21, 2.518, 1.492, 0.279, 0.193,   -0.086
2, 14, 44, 3.914, 2.315, 0.402, 0.280,   -0.123
2, 28, 40, 3.910, 1.460, 0.344, 0.214,   -0.129
2, 3, 13, 2.118, 8.469, 0.333, 0.256,   -0.077
1, 18, 30, 5.753, 2.668, 0.413, 0.332,   -0.081
1, 36, 45, 1.581, 1.878, 0.559, 0.112,   -0.447
2, 8, 35, 1.517, 1.509, 0.285, 0.229,   -0.056
1, 21, 42, 1.664, 1.122, 0.419, 0.250,   -0.169
2, 30, 37, 1.159, 1.880, 0.429, 0.071,   -0.358
1, 34, 47, 5.381, 2.429, 0.435, 0.272,   -0.163
1, 14, 39, 3.267, 3.359, 0.416, 0.319,   -0.096
1, 38, 47, 4.740, 2.177, 0.435, 0.232,   -0.203
2, 38, 41, 3.158, 1.352, 0.337, 0.172,   -0.165
1, 20, 25, 4.020, 1.818, 0.435, 0.317,   -0.119
2, 33, 35, 1.272, 0.712, 0.285, 0.077,   -0.208
2, 37, 46, 5.677, 1.129, 0.400, 0.150,   -0.250
1, 13, 41, 2.394, 3.573, 0.413, 0.294,   -0.119
1, 36, 45, 2.065, 1.435, 0.500, 0.195,   -0.305
1, 34, 47, 3.312, 1.915, 0.425, 0.256,   -0.169
2, 25, 39, 2.367, 2.382, 0.314, 0.169,   -0.145
1, 27, 41, 5.258, 2.413, 0.433, 0.291,   -0.143
2, 38, 46, 2.217, 1.633, 0.331, 0.136,   -0.196
1, 22, 35, 3.011, 3.081, 0.424, 0.295,   -0.129
1, 17, 33, 3.567, 1.565, 0.441, 0.298,   -0.143
2, 37, 45, 3.658, 0.997, 0.348, 0.149,   -0.200
2, 27, 35, 5.207, 2.072, 0.365, 0.267,   -0.098
1, 38, 46, 5.010, 1.639, 0.463, 0.245,   -0.218
2, 18, 47, 5.860, 1.481, 0.385, 0.244,   -0.141
2, 40, 44, 4.769, 0.944, 0.340, 0.160,   -0.180
1, 34, 47, 1.406, 1.698, 0.581, 0.106,   -0.475
1, 27, 48, 5.249, 1.378, 0.438, 0.273,   -0.165
1, 10, 40, 3.946, 7.771, 0.444, 0.326,   -0.119
1, 11, 26, 2.082, 1.647, 0.411, 0.346,   -0.065
1, 25, 38, 4.689, 2.584, 0.410, 0.307,   -0.103
1, 5, 8, 2.091, 2.806, 0.428, 0.385,   -0.043
1, 2, 20, 5.333, 12.494, 0.461, 0.385,   -0.076
2, 40, 43, 3.893, 1.706, 0.374, 0.174,   -0.200
2, 26, 43, 3.072, 3.307, 0.434, 0.204,   -0.230
2, 31, 42, 4.282, 2.602, 0.325, 0.204,   -0.121
2, 8, 41, 4.148, 3.779, 0.403, 0.294,   -0.108
1, 23, 31, 2.347, 1.118, 0.389, 0.255,   -0.134
2, 34, 48, 5.255, 1.438, 0.366, 0.220,   -0.146
1, 9, 42, 5.345, 2.893, 0.455, 0.324,   -0.131
1, 27, 32, 1.471, 1.452, 0.471, 0.133,   -0.338
1, 31, 47, 3.015, 1.930, 0.436, 0.281,   -0.155
2, 21, 35, 5.320, 1.394, 0.402, 0.265,   -0.137
2, 19, 33, 4.533, 1.402, 0.360, 0.226,   -0.133
1, 16, 29, 2.179, 3.195, 0.367, 0.278,   -0.089
2, 10, 28, 4.889, 2.801, 0.403, 0.317,   -0.086
2, 29, 48, 3.648, 1.483, 0.388, 0.224,   -0.164
1, 17, 19, 1.044, 1.567, 0.394, 0.213,   -0.181
1, 9, 18, 5.901, 1.454, 0.466, 0.370,   -0.095
1, 3, 21, 3.157, 7.714, 0.449, 0.386,   -0.063
1, 9, 43, 2.066, 8.677, 0.462, 0.294,   -0.168
2, 16, 46, 2.327, 2.613, 0.300, 0.212,   -0.088
2, 6, 27, 3.132, 3.813, 0.386, 0.310,   -0.076
1, 22, 28, 4.439, 2.449, 0.394, 0.328,   -0.066
1, 17, 25, 5.575, 1.002, 0.444, 0.273,   -0.170
1, 29, 39, 3.711, 0.992, 0.417, 0.194,   -0.223
1, 27, 47, 4.194, 2.941, 0.424, 0.296,   -0.128
1, 13, 16, 2.637, 1.875, 0.428, 0.335,   -0.093
2, 7, 21, 1.840, 4.513, 0.217, 0.183,   -0.034
2, 29, 42, 4.563, 1.458, 0.309, 0.176,   -0.132
2, 26, 37, 4.282, 1.718, 0.334, 0.246,   -0.088
1, 26, 45, 4.654, 2.096, 0.446, 0.284,   -0.162
1, 32, 36, 4.250, 0.976, 0.425, 0.219,   -0.206
2, 13, 33, 1.069, 3.655, 0.295, 0.127,   -0.168
2, 34, 47, 1.973, 2.728, 0.362, 0.145,   -0.217
2, 37, 40, 1.964, 1.827, 0.366, 0.108,   -0.258
1, 9, 11, 3.489, 1.541, 0.453, 0.343,   -0.110
1, 7, 20, 4.740, 5.694, 0.444, 0.378,   -0.067
2, 21, 42, 1.863, 1.583, 0.275, 0.149,   -0.126
2, 36, 41, 2.157, 0.966, 0.276, 0.110,   -0.166
1, 30, 47, 3.576, 2.368, 0.444, 0.259,   -0.184
1, 22, 43, 4.628, 2.400, 0.442, 0.306,   -0.136
1, 16, 25, 1.477, 0.806, 0.374, 0.291,   -0.083
2, 26, 32, 3.712, 1.170, 0.300, 0.197,   -0.103
2, 21, 33, 3.568, 2.632, 0.306, 0.237,   -0.069
1, 23, 39, 5.294, 1.217, 0.467, 0.271,   -0.195
1, 19, 31, 3.639, 2.229, 0.404, 0.324,   -0.080
2, 37, 44, 2.502, 2.159, 0.316, 0.140,   -0.176
2, 25, 34, 4.032, 0.919, 0.396, 0.233,   -0.163
1, 29, 39, 2.947, 0.847, 0.419, 0.228,   -0.192
1, 17, 23, 2.520, 2.313, 0.325, 0.314,   -0.011
1, 40, 47, 1.139, 1.847, 0.587, 0.050,   -0.537
2, 2, 17, 3.887, 1.464, 0.340, 0.270,   -0.070
2, 24, 40, 2.085, 1.419, 0.285, 0.146,   -0.139
1, 9, 29, 4.772, 4.104, 0.429, 0.342,   -0.087
1, 33, 47, 1.588, 2.327, 0.556, 0.129,   -0.428
1, 17, 38, 2.893, 1.698, 0.389, 0.323,   -0.066
1, 10, 46, 1.156, 0.919, 0.405, 0.299,   -0.106
2, 3, 23, 3.297, 8.051, 0.414, 0.346,   -0.068
1, 40, 48, 5.471, 1.251, 0.464, 0.219,   -0.245
2, 17, 23, 2.387, 1.321, 0.225, 0.170,   -0.055
2, 39, 46, 4.359, 2.255, 0.340, 0.194,   -0.146
1, 7, 42, 5.344, 6.994, 0.459, 0.311,   -0.148
2, 29, 44, 3.694, 0.858, 0.365, 0.184,   -0.181
2, 40, 48, 2.523, 2.135, 0.357, 0.128,   -0.229
2, 40, 43, 4.821, 1.384, 0.354, 0.174,   -0.180
2, 40, 45, 2.826, 1.312, 0.293, 0.128,   -0.165
2, 13, 25, 2.231, 2.165, 0.220, 0.171,   -0.050
1, 12, 48, 1.344, 5.822, 0.482, 0.247,   -0.235
1, 2, 27, 1.304, 16.145, 0.444, 0.328,   -0.117
2, 38, 44, 5.963, 1.239, 0.372, 0.173,   -0.199
2, 8, 33, 1.721, 1.501, 0.300, 0.212,   -0.088
1, 34, 42, 1.285, 2.221, 0.560, 0.088,   -0.472
2, 8, 45, 3.757, 8.850, 0.369, 0.290,   -0.079
2, 25, 29, 2.981, 0.871, 0.309, 0.215,   -0.094
1, 9, 41, 1.574, 8.006, 0.436, 0.288,   -0.148
1, 24, 35, 3.832, 2.501, 0.400, 0.313,   -0.087
1, 26, 32, 4.729, 2.326, 0.413, 0.330,   -0.083
1, 10, 41, 3.387, 6.655, 0.428, 0.333,   -0.094
2, 35, 41, 1.340, 2.229, 0.464, 0.085,   -0.379
1, 28, 31, 5.901, 1.184, 0.445, 0.248,   -0.197
2, 2, 27, 1.814, 17.600, 0.295, 0.232,   -0.063
2, 35, 41, 4.089, 1.884, 0.338, 0.216,   -0.123
2, 13, 20, 1.496, 3.051, 0.265, 0.140,   -0.125
2, 21, 37, 2.382, 1.592, 0.274, 0.157,   -0.117
2, 2, 33, 1.167, 5.672, 0.335, 0.274,   -0.062
1, 39, 45, 5.906, 1.850, 0.462, 0.271,   -0.191
2, 26, 45, 3.588, 1.745, 0.317, 0.200,   -0.117
1, 15, 40, 2.072, 3.179, 0.414, 0.315,   -0.099
2, 4, 13, 2.096, 1.103, 0.371, 0.293,   -0.078
1, 37, 40, 3.949, 1.076, 0.460, 0.201,   -0.259
1, 39, 47, 5.814, 2.271, 0.443, 0.289,   -0.154
2, 28, 32, 2.877, 1.894, 0.274, 0.145,   -0.129
2, 23, 45, 1.007, 2.698, 0.446, 0.115,   -0.331
1, 23, 37, 3.398, 1.276, 0.393, 0.266,   -0.127
2, 9, 18, 5.002, 1.573, 0.435, 0.311,   -0.124
2, 4, 6, 1.659, 0.752, 0.331, 0.270,   -0.061
1, 41, 45, 3.474, 1.384, 0.404, 0.204,   -0.200
1, 39, 48, 5.805, 1.627, 0.436, 0.256,   -0.180
2, 18, 21, 1.126, 1.282, 0.191, 0.104,   -0.087
1, 6, 8, 1.923, 0.961, 0.461, 0.330,   -0.131
1, 22, 37, 2.000, 3.103, 0.475, 0.217,   -0.258
2, 8, 46, 4.447, 1.821, 0.388, 0.273,   -0.115
1, 8, 11, 5.657, 2.416, 0.463, 0.382,   -0.081
2, 41, 45, 4.881, 0.855, 0.346, 0.153,   -0.193
1, 28, 37, 3.601, 1.574, 0.368, 0.276,   -0.092
2, 35, 48, 1.402, 1.658, 0.467, 0.117,   -0.350
2, 3, 5, 3.462, 1.186, 0.446, 0.362,   -0.083
2, 26, 29, 2.240, 1.745, 0.226, 0.114,   -0.112
2, 33, 39, 4.713, 1.633, 0.344, 0.209,   -0.134
1, 25, 30, 2.806, 1.485, 0.375, 0.267,   -0.108
1, 8, 37, 3.477, 8.625, 0.433, 0.320,   -0.113
1, 33, 39, 4.678, 1.957, 0.398, 0.266,   -0.132
2, 35, 44, 5.967, 1.247, 0.436, 0.232,   -0.204
2, 38, 44, 5.594, 2.111, 0.347, 0.226,   -0.121
1, 6, 32, 1.072, 10.627, 0.406, 0.302,   -0.104
1, 22, 31, 2.999, 2.219, 0.386, 0.319,   -0.068
1, 19, 40, 3.185, 3.180, 0.418, 0.306,   -0.111
1, 12, 48, 2.633, 1.103, 0.464, 0.309,   -0.155
1, 29, 41, 2.881, 2.163, 0.464, 0.283,   -0.181
1, 38, 48, 2.707, 1.294, 0.369, 0.167,   -0.203
1, 29, 48, 3.842, 1.768, 0.433, 0.266,   -0.168
1, 37, 47, 4.269, 2.332, 0.452, 0.248,   -0.204
1, 14, 36, 4.719, 1.934, 0.443, 0.328,   -0.115
2, 36, 39, 5.499, 0.996, 0.368, 0.161,   -0.207
2, 23, 26, 5.195, 1.133, 0.426, 0.255,   -0.171
1, 28, 47, 1.508, 0.705, 0.387, 0.245,   -0.142
1, 34, 44, 2.275, 1.379, 0.443, 0.222,   -0.220
1, 33, 39, 2.342, 0.970, 0.405, 0.177,   -0.228
2, 37, 47, 2.211, 2.052, 0.350, 0.113,   -0.236
1, 3, 29, 2.394, 19.280, 0.444, 0.334,   -0.110
1, 2, 15, 1.054, 14.178, 0.436, 0.370,   -0.066
2, 13, 30, 4.182, 1.390, 0.431, 0.307,   -0.123
2, 38, 42, 3.195, 1.674, 0.322, 0.177,   -0.144
1, 39, 43, 2.074, 1.968, 0.564, 0.179,   -0.385
2, 9, 37, 3.046, 1.686, 0.405, 0.291,   -0.114
2, 39, 41, 3.548, 0.928, 0.345, 0.157,   -0.188
2, 13, 37, 5.032, 2.045, 0.406, 0.319,   -0.087
1, 25, 40, 3.938, 0.965, 0.422, 0.244,   -0.178
2, 17, 28, 2.984, 1.841, 0.321, 0.263,   -0.057
1, 7, 42, 3.622, 9.079, 0.441, 0.326,   -0.115
2, 39, 46, 4.027, 1.710, 0.337, 0.193,   -0.144
1, 27, 42, 2.419, 3.093, 0.494, 0.231,   -0.264
1, 25, 48, 2.568, 3.529, 0.483, 0.252,   -0.231
2, 29, 48, 2.576, 2.377, 0.332, 0.139,   -0.194
1, 12, 47, 4.385, 4.230, 0.469, 0.309,   -0.159
1, 11, 27, 5.188, 0.703, 0.456, 0.338,   -0.118
1, 8, 41, 3.586, 8.747, 0.465, 0.317,   -0.148
1, 18, 40, 3.913, 3.816, 0.431, 0.329,   -0.103
1, 5, 13, 3.138, 1.586, 0.456, 0.371,   -0.085
2, 28, 36, 1.828, 0.810, 0.269, 0.153,   -0.116
1, 29, 35, 5.339, 1.688, 0.411, 0.289,   -0.122
1, 3, 29, 1.137, 15.940, 0.421, 0.312,   -0.109
2, 34, 43, 5.207, 2.372, 0.349, 0.244,   -0.104
2, 16, 27, 2.582, 3.211, 0.219, 0.163,   -0.056
2, 23, 45, 1.915, 0.868, 0.296, 0.187,   -0.109
2, 13, 27, 4.716, 2.384, 0.464, 0.339,   -0.125
1, 21, 39, 2.016, 3.241, 0.486, 0.223,   -0.263
2, 18, 43, 2.500, 1.308, 0.273, 0.196,   -0.077
2, 36, 47, 4.653, 1.560, 0.341, 0.188,   -0.153
2, 35, 45, 4.956, 1.666, 0.347, 0.214,   -0.133
2, 23, 30, 4.490, 1.091, 0.342, 0.192,   -0.150
2, 41, 46, 5.677, 0.955, 0.399, 0.130,   -0.269
2, 41, 43, 5.116, 1.533, 0.364, 0.192,   -0.173
1, 28, 32, 2.190, 1.940, 0.462, 0.216,   -0.246
1, 22, 48, 1.074, 2.734, 0.537, 0.119,   -0.418
1, 23, 27, 4.034, 0.913, 0.415, 0.207,   -0.207
1, 21, 24, 2.262, 1.046, 0.342, 0.241,   -0.101
1, 41, 48, 5.520, 1.624, 0.445, 0.244,   -0.201
1, 40, 45, 1.905, 1.269, 0.544, 0.152,   -0.392
1, 7, 35, 5.102, 0.943, 0.472, 0.338,   -0.134
1, 41, 48, 1.484, 1.423, 0.600, 0.085,   -0.515
2, 12, 32, 3.074, 5.330, 0.324, 0.272,   -0.051
2, 40, 47, 4.198, 1.592, 0.368, 0.196,   -0.172
1, 13, 45, 1.116, 6.130, 0.479, 0.227,   -0.252
2, 24, 33, 5.185, 1.344, 0.365, 0.243,   -0.122
2, 19, 34, 1.261, 2.339, 0.294, 0.116,   -0.179
2, 27, 30, 4.901, 1.288, 0.350, 0.233,   -0.117
1, 32, 35, 4.578, 2.044, 0.394, 0.294,   -0.100
1, 22, 40, 3.619, 2.935, 0.408, 0.309,   -0.099
2, 27, 29, 1.311, 0.745, 0.205, 0.093,   -0.112
1, 22, 42, 5.586, 2.144, 0.439, 0.295,   -0.144
1, 35, 46, 5.773, 2.300, 0.437, 0.304,   -0.133
1, 24, 38, 2.327, 1.729, 0.444, 0.271,   -0.172
2, 9, 38, 5.498, 5.273, 0.347, 0.250,   -0.097
2, 22, 27, 5.387, 1.498, 0.389, 0.251,   -0.138
2, 17, 20, 4.998, 1.449, 0.425, 0.311,   -0.113
1, 33, 43, 4.501, 2.094, 0.404, 0.269,   -0.134
1, 35, 40, 4.855, 1.236, 0.442, 0.212,   -0.230
1, 28, 48, 4.430, 0.866, 0.414, 0.225,   -0.189
2, 23, 28, 3.835, 2.008, 0.322, 0.250,   -0.072
2, 19, 35, 3.726, 1.610, 0.361, 0.265,   -0.096
1, 29, 40, 3.118, 1.416, 0.401, 0.241,   -0.160
1, 21, 31, 2.091, 2.125, 0.387, 0.270,   -0.117
2, 27, 34, 2.451, 1.865, 0.261, 0.128,   -0.133
1, 10, 41, 2.231, 1.587, 0.469, 0.319,   -0.150
2, 39, 48, 3.622, 0.932, 0.361, 0.164,   -0.197
1, 34, 44, 3.369, 1.175, 0.468, 0.206,   -0.262
2, 27, 41, 5.896, 1.041, 0.394, 0.204,   -0.190
1, 33, 42, 2.148, 1.798, 0.509, 0.217,   -0.293
2, 18, 38, 1.195, 2.119, 0.270, 0.109,   -0.161
1, 17, 23, 2.721, 0.740, 0.422, 0.293,   -0.130
2, 33, 42, 5.707, 2.121, 0.326, 0.207,   -0.119
1, 31, 34, 1.320, 1.857, 0.545, 0.091,   -0.455
1, 27, 39, 3.950, 2.362, 0.396, 0.305,   -0.092
1, 8, 45, 2.465, 1.590, 0.453, 0.320,   -0.132
1, 27, 48, 1.026, 3.370, 0.512, 0.080,   -0.432
1, 26, 36, 5.376, 1.553, 0.434, 0.292,   -0.143
1, 16, 45, 5.624, 4.726, 0.426, 0.326,   -0.100
2, 18, 27, 2.961, 0.828, 0.375, 0.250,   -0.125
2, 16, 43, 2.238, 1.328, 0.262, 0.198,   -0.065
2, 5, 42, 4.762, 1.004, 0.382, 0.260,   -0.122
1, 6, 41, 5.471, 7.243, 0.462, 0.328,   -0.134
1, 16, 29, 1.813, 3.588, 0.399, 0.273,   -0.126
2, 12, 18, 1.793, 0.845, 0.294, 0.216,   -0.077
1, 9, 33, 2.866, 4.562, 0.405, 0.346,   -0.058
2, 13, 37, 1.260, 3.029, 0.262, 0.152,   -0.110
2, 38, 45, 5.285, 1.424, 0.345, 0.183,   -0.162
2, 36, 42, 5.189, 0.806, 0.356, 0.203,   -0.153
1, 21, 28, 1.683, 1.483, 0.355, 0.243,   -0.112
2, 26, 29, 2.879, 1.132, 0.281, 0.162,   -0.120
1, 24, 27, 2.613, 1.757, 0.356, 0.278,   -0.078
1, 37, 42, 1.855, 0.764, 0.422, 0.194,   -0.229
1, 35, 39, 2.517, 1.665, 0.468, 0.215,   -0.253
1, 35, 48, 2.071, 1.245, 0.456, 0.226,   -0.231
1, 40, 42, 4.464, 1.192, 0.428, 0.196,   -0.231
2, 8, 16, 1.919, 0.795, 0.375, 0.264,   -0.112
2, 17, 31, 5.181, 1.929, 0.379, 0.274,   -0.106
2, 17, 38, 2.807, 4.065, 0.301, 0.220,   -0.081
1, 38, 42, 3.846, 2.071, 0.445, 0.244,   -0.201
2, 25, 47, 2.326, 1.100, 0.358, 0.195,   -0.163
1, 33, 41, 2.038, 1.821, 0.526, 0.196,   -0.330
2, 31, 46, 5.471, 1.017, 0.357, 0.178,   -0.179
1, 12, 39, 3.486, 2.857, 0.446, 0.321,   -0.125
2, 12, 33, 2.821, 0.706, 0.392, 0.287,   -0.105
2, 14, 30, 3.932, 2.479, 0.363, 0.301,   -0.062
2, 25, 39, 4.781, 2.358, 0.375, 0.269,   -0.106
2, 27, 44, 4.377, 2.535, 0.331, 0.236,   -0.095
1, 25, 30, 5.535, 1.799, 0.442, 0.291,   -0.151
2, 2, 15, 4.948, 11.616, 0.356, 0.272,   -0.084
2, 15, 24, 1.175, 2.127, 0.207, 0.117,   -0.091
1, 14, 39, 3.448, 1.165, 0.463, 0.296,   -0.167
1, 39, 48, 1.960, 1.863, 0.573, 0.156,   -0.418
1, 40, 45, 4.419, 1.803, 0.446, 0.246,   -0.200
1, 32, 48, 5.147, 2.102, 0.446, 0.286,   -0.160
1, 25, 35, 3.511, 1.858, 0.390, 0.306,   -0.084
1, 36, 47, 4.427, 2.395, 0.449, 0.230,   -0.219
2, 11, 25, 3.394, 2.669, 0.367, 0.306,   -0.062
2, 10, 35, 4.749, 1.432, 0.427, 0.302,   -0.125
2, 22, 37, 3.777, 0.940, 0.361, 0.217,   -0.144
2, 22, 42, 3.882, 3.690, 0.305, 0.218,   -0.087
1, 17, 36, 3.041, 3.259, 0.407, 0.302,   -0.106
2, 22, 47, 3.825, 3.386, 0.329, 0.227,   -0.102
2, 14, 44, 1.675, 4.187, 0.346, 0.136,   -0.210
2, 34, 36, 2.944, 1.401, 0.303, 0.141,   -0.162
2, 8, 30, 3.940, 2.508, 0.406, 0.312,   -0.094
2, 26, 34, 4.440, 1.059, 0.344, 0.202,   -0.142
2, 7, 11, 4.907, 0.998, 0.423, 0.322,   -0.100
2, 25, 45, 3.468, 1.829, 0.323, 0.202,   -0.121
2, 3, 17, 4.058, 9.117, 0.307, 0.257,   -0.050
1, 40, 42, 5.823, 1.451, 0.464, 0.236,   -0.228
1, 39, 41, 2.046, 1.067, 0.468, 0.155,   -0.313
1, 3, 5, 2.068, 1.982, 0.465, 0.395,   -0.069
2, 17, 45, 3.130, 2.831, 0.352, 0.260,   -0.092
2, 36, 44, 1.837, 2.234, 0.438, 0.111,   -0.328
2, 36, 43, 4.256, 1.857, 0.319, 0.206,   -0.113
2, 35, 39, 3.170, 1.764, 0.317, 0.165,   -0.152
2, 26, 28, 5.186, 1.865, 0.412, 0.285,   -0.127
2, 26, 37, 2.616, 2.434, 0.303, 0.153,   -0.150
1, 21, 48, 3.515, 4.047, 0.448, 0.281,   -0.168
2, 3, 23, 2.950, 14.316, 0.367, 0.307,   -0.060
1, 6, 40, 1.976, 6.735, 0.440, 0.338,   -0.102
1, 29, 41, 2.540, 1.779, 0.458, 0.266,   -0.193
1, 26, 36, 3.078, 0.898, 0.377, 0.244,   -0.133
2, 41, 46, 4.226, 2.243, 0.381, 0.185,   -0.197
1, 36, 45, 2.777, 2.354, 0.506, 0.221,   -0.284
1, 27, 45, 2.753, 0.795, 0.429, 0.244,   -0.185
2, 20, 40, 5.449, 3.909, 0.350, 0.260,   -0.090
1, 39, 45, 2.604, 0.891, 0.377, 0.193,   -0.184
1, 19, 39, 2.620, 3.549, 0.456, 0.271,   -0.184
2, 37, 45, 2.171, 2.283, 0.335, 0.114,   -0.221
2, 34, 48, 1.420, 0.838, 0.309, 0.116,   -0.194
1, 17, 35, 5.556, 1.280, 0.443, 0.286,   -0.156
1, 17, 31, 2.828, 2.755, 0.367, 0.323,   -0.044
2, 20, 40, 1.423, 3.578, 0.293, 0.125,   -0.168
1, 24, 26, 5.262, 1.563, 0.442, 0.301,   -0.141
1, 16, 40, 4.071, 1.833, 0.439, 0.320,   -0.119
1, 38, 46, 1.229, 2.062, 0.580, 0.066,   -0.514
1, 38, 48, 5.859, 1.477, 0.444, 0.249,   -0.194
1, 28, 36, 1.053, 1.871, 0.496, 0.082,   -0.414
2, 36, 42, 1.020, 2.206, 0.477, 0.078,   -0.399
2, 27, 48, 2.619, 1.655, 0.327, 0.175,   -0.152
2, 7, 31, 5.144, 2.538, 0.412, 0.308,   -0.104
2, 15, 17, 5.774, 1.410, 0.428, 0.289,   -0.139
1, 37, 39, 1.702, 0.778, 0.460, 0.189,   -0.271
2, 13, 41, 3.706, 4.819, 0.341, 0.248,   -0.093
2, 20, 46, 5.689, 3.328, 0.372, 0.276,   -0.096
2, 22, 39, 1.879, 2.431, 0.257, 0.121,   -0.137
1, 35, 45, 2.501, 1.506, 0.447, 0.232,   -0.215
2, 31, 33, 5.507, 0.975, 0.351, 0.184,   -0.167
2, 34, 38, 5.294, 2.194, 0.330, 0.239,   -0.091
1, 3, 17, 5.844, 4.004, 0.456, 0.381,   -0.074
1, 4, 33, 3.302, 1.123, 0.479, 0.339,   -0.140
1, 33, 36, 5.024, 1.585, 0.422, 0.264,   -0.158
2, 37, 41, 5.579, 1.103, 0.341, 0.121,   -0.220
1, 19, 35, 5.859, 2.281, 0.439, 0.305,   -0.134
2, 19, 30, 2.926, 1.513, 0.342, 0.279,   -0.063
2, 35, 44, 3.430, 2.017, 0.319, 0.170,   -0.149
1, 36, 41, 2.850, 1.154, 0.403, 0.191,   -0.212
2, 22, 37, 4.663, 1.824, 0.364, 0.244,   -0.119
2, 17, 28, 4.349, 1.806, 0.398, 0.291,   -0.107
1, 6, 41, 3.982, 1.271, 0.473, 0.338,   -0.135
2, 9, 18, 1.605, 2.508, 0.195, 0.170,   -0.025
1, 37, 47, 4.094, 2.079, 0.449, 0.251,   -0.198
2, 35, 43, 4.844, 1.986, 0.369, 0.249,   -0.120
2, 24, 45, 2.818, 2.520, 0.319, 0.175,   -0.145
1, 30, 44, 1.396, 1.685, 0.554, 0.099,   -0.455
2, 20, 30, 2.540, 2.156, 0.244, 0.160,   -0.083
2, 27, 37, 5.233, 1.406, 0.377, 0.256,   -0.121
2, 8, 38, 2.839, 1.385, 0.435, 0.314,   -0.121
1, 10, 32, 2.949, 3.065, 0.425, 0.340,   -0.085
2, 20, 45, 2.174, 1.114, 0.303, 0.201,   -0.102
2, 36, 41, 1.481, 1.290, 0.352, 0.119,   -0.234
1, 22, 29, 5.061, 2.530, 0.435, 0.319,   -0.117
1, 2, 7, 1.337, 5.497, 0.442, 0.402,   -0.040
1, 28, 36, 3.850, 1.074, 0.406, 0.220,   -0.185
2, 21, 44, 5.665, 0.862, 0.380, 0.245,   -0.135
2, 32, 48, 5.696, 2.003, 0.347, 0.230,   -0.117
1, 20, 22, 4.392, 1.183, 0.411, 0.272,   -0.139
1, 5, 22, 1.427, 8.501, 0.421, 0.340,   -0.081
1, 38, 46, 3.400, 1.159, 0.432, 0.181,   -0.251
1, 26, 35, 2.300, 1.948, 0.458, 0.246,   -0.212
2, 30, 47, 5.138, 1.268, 0.370, 0.210,   -0.160
2, 24, 35, 1.201, 1.388, 0.313, 0.082,   -0.231
2, 9, 21, 5.800, 4.201, 0.425, 0.372,   -0.053
2, 30, 44, 5.600, 1.070, 0.324, 0.165,   -0.158
2, 20, 26, 5.616, 1.264, 0.393, 0.256,   -0.136
2, 21, 23, 4.117, 1.488, 0.377, 0.263,   -0.114
2, 32, 46, 4.899, 0.861, 0.355, 0.209,   -0.146
1, 12, 23, 3.168, 2.595, 0.410, 0.348,   -0.062
1, 24, 38, 1.428, 3.115, 0.532, 0.135,   -0.397
2, 25, 28, 3.640, 1.973, 0.284, 0.184,   -0.100
